Filtered League List (Excluding Cups, Women's, and Youth Leagues):
ID: 227, Name: A Lyga, Country: Lithuania
ID: 228, Name: National Division, Country: Luxembourg
ID: 229, Name: Second League, Country: North Macedonia
ID: 230, Name: First League, Country: North Macedonia
ID: 231, Name: Premier League, Country: Malaysia
ID: 232, Name: Super League, Country: Malaysia
ID: 233, Name: Challenge League, Country: Malta
ID: 234, Name: Premier League, Country: Malta
ID: 236, Name: Liga de Expansión MX, Country: Mexico
ID: 237, Name: Super Liga, Country: Moldova
ID: 238, Name: Liga 1, Country: Moldova
ID: 240, Name: Second League, Country: Montenegro
ID: 241, Name: Botola 2, Country: Morocco
ID: 242, Name: Derde Divisie, Country: Netherlands
ID: 246, Name: Premiership, Country: New Zealand
ID: 247, Name: Primera Division, Country: Nicaragua
ID: 248, Name: NPFL, Country: Nigeria
ID: 250, Name: Championship, Country: Northern Ireland
ID: 251, Name: Premiership, Country: Northern Ireland
ID: 254, Name: Professional League, Country: Oman
ID: 256, Name: Division Intermedia, Country: Paraguay
ID: 258, Name: Liga 2, Country: Peru
ID: 261, Name: II Liga, Country: Poland
ID: 262, Name: III Liga, Country: Poland
ID: 263, Name: I Liga, Country: Poland
ID: 264, Name: Campeonato de Portugal Prio, Country: Portugal
ID: 270, Name: Liga III, Country: Romania
ID: 271, Name: Liga II, Country: Romania
ID: 273, Name: Second League B, Country: Russia
ID: 274, Name: First League, Country: Russia
ID: 276, Name: Campionato, Country: San Marino
ID: 277, Name: Division 1, Country: Saudi Arabia
ID: 282, Name: Championship, Country: Scotland
ID: 284, Name: League Two, Country: Scotland
ID: 285, Name: League One, Country: Scotland
ID: 286, Name: Highland / Lowland, Country: Scotland
ID: 287, Name: Prva Liga, Country: Serbia
ID: 289, Name: Premier League, Country: Singapore
ID: 291, Name: 3. liga, Country: Slovakia
ID: 294, Name: 2. SNL, Country: Slovenia
ID: 298, Name: Tercera División RFEF, Country: Spain
ID: 299, Name: Primera División RFEF, Country: Spain
ID: 303, Name: Sudani Premier League, Country: Sudan
ID: 304, Name: Suriname Major League, Country: Surinam
ID: 305, Name: Superettan, Country: Sweden
ID: 309, Name: Schweizer Pokal, Country: Switzerland
ID: 310, Name: 2. Liga Interregional, Country: Switzerland
ID: 311, Name: 1. Liga Classic, Country: Switzerland
ID: 312, Name: Challenge League, Country: Switzerland
ID: 313, Name: Premier League, Country: Syria
ID: 315, Name: TT Premier League, Country: Trinidad and Tobago
ID: 316, Name: Ligue 2, Country: Tunisia
ID: 317, Name: Ligue 1, Country: Tunisia
ID: 318, Name: 2. Lig, Country: Turkey
ID: 319, Name: 1. Lig, Country: Turkey
ID: 321, Name: 3. Lig, Country: Turkey
ID: 324, Name: Persha Liga, Country: Ukraine
ID: 327, Name: Druha Liga, Country: Ukraine
ID: 329, Name: USL League Two, Country: USA
ID: 330, Name: USL Championship, Country: USA
ID: 331, Name: USL 2, Country: USA
ID: 333, Name: Liga AUF, Country: Uruguay
ID: 334, Name: Segunda División, Country: Uruguay
ID: 335, Name: Super League, Country: Uzbekistan
ID: 336, Name: Segunda División, Country: Venezuela
ID: 337, Name: Primera División, Country: Venezuela
ID: 338, Name: V.League 2, Country: Vietnam
ID: 339, Name: V.League 1, Country: Vietnam
ID: 340, Name: FAW Championship, Country: Wales
ID: 341, Name: Premier League, Country: Wales
ID: 342, Name: Super League, Country: Zambia
ID: 343, Name: Premier Soccer League, Country: Zimbabwe
ID: 345, Name: Premier Division, Country: Gibraltar
ID: 351, Name: DBU Pokalen, Country: Denmark
ID: 352, Name: Veikkausliiga, Country: Finland
ID: 353, Name: Ykkönen, Country: Finland
ID: 355, Name: Club Friendlies, Country: intl
ID: 356, Name: Friendlies, Country: intl
ID: 359, Name: Serie C, Country: Italy
ID: 362, Name: 1. Division, Country: Norway
ID: 363, Name: 2. Division, Country: Norway
ID: 366, Name: Ettan, Country: Sweden
ID: 367, Name: Division 2, Country: Sweden
ID: 373, Name: Northern Territory Premier League, Country: Australia
ID: 374, Name: FQPL 3 Metro, Country: Australia
ID: 375, Name: Northern NSW NPL, Country: Australia
ID: 376, Name: 2. Division, Country: Belarus
ID: 388, Name: Division d'Honneur, Country: Guadeloupe
ID: 389, Name: Trophée des Champions, Country: France
ID: 395, Name: 1. Deild, Country: Iceland
ID: 397, Name: Second Division, Country: Qatar
ID: 398, Name: First League, Country: Montenegro
ID: 399, Name: Srpska Liga, Country: Serbia
ID: 400, Name: Liga Mayor, Country: Dominican Republic
ID: 403, Name: Premier League, Country: Barbados
ID: 407, Name: Canadian Championship, Country: Canada
ID: 410, Name: Liga 2, Country: Indonesia
ID: 417, Name: Ligue 1, Country: Congo DR
ID: 420, Name: 2. liga, Country: Slovakia
ID: 421, Name: Capital Territory NPL, Country: Australia
ID: 433, Name: Brasileiro U20 A, Country: Brazil
ID: 434, Name: WAFF Championship, Country: Waff Championship
ID: 437, Name: Liga Premier Serie A, Country: Mexico
ID: 439, Name: Super League 2, Country: Greece
ID: 441, Name: COSAFA U20 Championship, Country: intl
ID: 442, Name: Trofeo de Campeones, Country: Argentina
ID: 444, Name: Elite Two, Country: Cameroon
ID: 446, Name: Premier League, Country: Mongolia
ID: 449, Name: NISA, Country: USA
ID: 450, Name: Liga Primera U20, Country: Nicaragua
ID: 453, Name: Kansallinen Liiga, Country: Finland
ID: 456, Name: Lao League, Country: Laos
ID: 457, Name: Curaçao Promé Divishon, Country: Curacao
ID: 461, Name: NWSL Fall Series, Country: USA
ID: 464, Name: I-League 2, Country: India
ID: 465, Name: Brasileiro de Aspirantes, Country: Brazil
ID: 466, Name: Liga Femenina, Country: Colombia
